	HIDRoot12	MorexRoot12	HIDRoot11	RumRhizo12	RumRoot11	MorexRoot11	RumRoot10	HIDRhizo12	MorexRhizo10	HIDRhizo11	RumRhizo10	HIDRoot10	Bulk10	MorexRhizo11	MorexRhizo12	HIDRhizo10	MorexRoot10	RumRhizo11	RumRoot12	Bulk11	Bulk12	MorexRhizo20	RumRhizo21	RumRoot22	MorexRhizo22	RumRhizo20	MorexRhizo23	HIDRhizo21	MorexRoot23	MorexRoot20	Bulk23	Bulk20	RumRoot20	HIDRoot20	Bulk22	MorexRoot22	HIDRhizo22	HIDRoot21	HIDRoot22	RumRhizo22	RumRoot21	HIDRhizo20
RumRoot20	0.0387860822511	0.0489154410904	0.0515641567852	0.0601111153552	0.0443183248782	0.0390504851031	0.045770653881	0.068983641324	0.0643013766234	0.0561632100328	0.0782240822511	0.0359114553094	0.0852388961039	0.0494599350649	0.0521542501737	0.0647619074968	0.0531254591617	0.0549054075483	0.0796588160173	0.0834651806889	0.0865420725453	0.0664624721112	0.0668372114402	0.041706308486	0.0527387918936	0.0651960270746	0.0726750335345	0.0546704823211	0.0440781670783	0.0437685222073	0.128651288274	0.116391044289	0.0	0.0642300805821	0.132699160034	0.0524323023715	0.0618756320346	0.0385692122268	0.0323388347946	0.0534682495562	0.0352697052228	0.0669148268398
HIDRoot20	0.0671748600752	0.0917818777814	0.0401396778418	0.0615133873462	0.0552915464985	0.0799348814262	0.05522983829	0.0929541453313	0.063543475043	0.0738518168521	0.0536024461482	0.0708519373752	0.084034207906	0.057178480676	0.0704098626605	0.0999106006698	0.0523515023126	0.0646471317313	0.107475861446	0.0808917802889	0.0836514411787	0.0576763233704	0.0524605475836	0.0784564210266	0.0590261712981	0.0893564574229	0.0442593919339	0.100002830281	0.0468222152413	0.0503728572654	0.130706239117	0.116667213778	0.0642300805821	0.0	0.135463624351	0.0318342286537	0.106527836437	0.0493773846606	0.0582820249526	0.0868932443443	0.0460971188351	0.069332701716
Bulk22	0.125286798864	0.135381002087	0.126772453355	0.0986953484561	0.146028066349	0.128620801608	0.131935329936	0.0825770608301	0.114741096635	0.103497119541	0.126385501466	0.11994685527	0.0997288643029	0.120349308756	0.105429502311	0.0892818272865	0.137035261497	0.131424003662	0.181856725318	0.0855260299448	0.0754634163289	0.0895473459471	0.112153116907	0.139232462741	0.100043903959	0.0834179227596	0.111207161758	0.0939714138966	0.123498149254	0.123972277267	0.0384670119014	0.0339775965862	0.132699160034	0.135463624351	0.0	0.127539724595	0.121631784946	0.132204210285	0.139256435238	0.150978651448	0.140985388721	0.0831476372015
MorexRoot22	0.0524303709455	0.0782860712887	0.0394969927536	0.0538456864683	0.0556685258152	0.0660566024002	0.0559678618374	0.079426879529	0.0519254037267	0.0696538352549	0.0578116824769	0.0660297122762	0.0777802389508	0.0528632072276	0.0592437909286	0.0921735587035	0.0454951828766	0.0602604774201	0.103657869565	0.0714339596273	0.0758643166713	0.0503623787625	0.0588289594529	0.0776774836212	0.0493081784712	0.0803249211496	0.0467075081649	0.0899708243277	0.0304061809816	0.0489543083707	0.121812269914	0.111636014493	0.0524323023715	0.0318342286537	0.127539724595	0.0	0.0954995428195	0.044850130965	0.0406644774884	0.0837610118861	0.0520302056616	0.0673600559947
HIDRhizo22	0.0683061856662	0.0434362964783	0.0861599841897	0.0812406042781	0.0793038191288	0.0486941014672	0.0814905486761	0.0637909122475	0.0870077619048	0.0739536419789	0.105977212121	0.0564115472371	0.0984443471074	0.0821877575758	0.0701775600449	0.0645614309157	0.0872126347839	0.0785395000837	0.0800189393939	0.0927447728214	0.0950746512256	0.0829888886946	0.0867707303371	0.0569785574927	0.0694386996579	0.070980213662	0.0946138728126	0.0441146211245	0.0800129931214	0.0730307106654	0.118416211679	0.109658160839	0.0618756320346	0.106527836437	0.121631784946	0.0954995428195	0.0	0.0749125528455	0.0696955708353	0.0498480619141	0.0780977484194	0.0740701558442
HIDRoot21	0.0360088868241	0.0548192608218	0.0339881965359	0.051500731316	0.0455148799543	0.046356349851	0.0305569192124	0.0662142718496	0.0555096736353	0.0514796234707	0.0687099305248	0.0407154115038	0.0784153956864	0.0413571251188	0.0483864006825	0.0696433318658	0.0322282991562	0.0433348926021	0.0882102723577	0.0792868786547	0.0781357284449	0.058744221232	0.0562578462592	0.0510362943535	0.0483690780881	0.06578586358	0.0611974066186	0.0695007297335	0.0379655570851	0.0215611714261	0.128706237671	0.11372911132	0.0385692122268	0.0493773846606	0.132204210285	0.044850130965	0.0749125528455	0.0	0.031348361768	0.0648645109668	0.0360618845411	0.0608849517474
HIDRoot22	0.0405363470577	0.0496960355787	0.0483334160965	0.0606773138522	0.0396767734772	0.042408589935	0.0356770495978	0.0725605581994	0.0571428143582	0.0644371948233	0.0720064836179	0.0464222647195	0.0797768846751	0.0471523106335	0.0557401930187	0.0730280058275	0.0391637580292	0.0464512780099	0.0789675871404	0.0837647223886	0.0859917304148	0.0677102705649	0.0714247062682	0.0567160910229	0.0564102224906	0.0753099184376	0.0754224463192	0.0659560907837	0.0426523141603	0.0433979491302	0.135562368928	0.12290804933	0.0323388347946	0.0582820249526	0.139256435238	0.0406644774884	0.0696955708353	0.031348361768	0.0	0.0620482887193	0.0398338994997	0.0735220739666
RumRhizo22	0.0672019968787	0.0549999099099	0.0719053727453	0.0758675533798	0.0550297380845	0.0553258149679	0.0625224479553	0.0903751920963	0.0758927519699	0.068821232905	0.0884222515806	0.0581282383719	0.0867772013794	0.062251824722	0.0681037057761	0.0814234444069	0.0697095530021	0.068025758178	0.0547089892086	0.0904306666965	0.105750680475	0.0832593748847	0.079004019481	0.0561022287376	0.0719718092945	0.0889753556883	0.0886455520654	0.0732396082671	0.0834466217946	0.0695138252387	0.143356449877	0.134865148681	0.0534682495562	0.0868932443443	0.150978651448	0.0837610118861	0.0498480619141	0.0648645109668	0.0620482887193	0.0	0.060973381295	0.0877219767044
RumRoot21	0.0521568322485	0.0679329470478	0.0440186471692	0.0643007530874	0.0439113573516	0.0549938848921	0.0478532321518	0.0808742633393	0.0744899818431	0.0599726637093	0.0741076093307	0.0484700511676	0.0905259058208	0.0503434980846	0.0601349720224	0.0735640121549	0.0533226165229	0.050400007552	0.0934520983213	0.0924539179588	0.0957571754571	0.0693664764342	0.0518855205723	0.0425989400808	0.060028144291	0.0740184397025	0.0639183132367	0.0689639339627	0.0434431588472	0.0398836355257	0.1367454117	0.123211861834	0.0352697052228	0.0460971188351	0.140985388721	0.0520302056616	0.0780977484194	0.0360618845411	0.0398338994997	0.060973381295	0.0	0.068605121617
HIDRhizo20	0.0620127128427	0.0753044389844	0.0533933860343	0.0410652928444	0.0761819416261	0.068049042722	0.0632638648948	0.0463242113095	0.0607305844156	0.0472481699238	0.0671568917749	0.0502216373822	0.0708591420701	0.0530419480519	0.0432637635615	0.0535393303327	0.0696571795819	0.0642716749181	0.121774707792	0.0663144551101	0.0602546538175	0.0430665646853	0.0465797229924	0.0744542249303	0.0375172145999	0.0421389735124	0.0563731729773	0.055853489728	0.0532440203968	0.0504590730385	0.0833926367428	0.0692537625708	0.0669148268398	0.069332701716	0.0831476372015	0.0673600559947	0.0740701558442	0.0608849517474	0.0735220739666	0.0877219767044	0.068605121617	0.0
